,Name,F,M,Prob_F
105476,samiron,1.0,0.0,1.0
105477,samirra,31.0,0.0,1.0
105478,samirrah,6.0,0.0,1.0
105479,samisha,6.0,0.0,1.0
105480,samisoni,0.0,34.0,0.0
105481,samit,0.0,84.0,0.0
105482,samita,5.0,0.0,1.0
105483,samith,0.0,11.0,0.0
105484,samiuela,0.0,27.0,0.0
105485,samiul,0.0,47.0,0.0
105486,samiullah,0.0,10.0,0.0
105487,samiya,3423.0,0.0,1.0
105488,samiyah,4191.0,0.0,1.0
105489,samiyha,13.0,0.0,1.0
105490,samiyyah,148.0,0.0,1.0
105491,samm,2.0,2.0,0.5
105492,samm-anthony,0.0,1.0,0.0
105493,samma,5.0,0.0,1.0
105494,sammael,0.0,5.0,0.0
105495,samman,1.0,0.0,1.0
105496,sammantha,2038.0,0.0,1.0
105497,sammara,27.0,0.0,1.0
105498,sammatha,55.0,0.0,1.0
105499,sammer,0.0,39.0,0.0
105500,sammeul,0.0,5.0,0.0
105501,sammey,0.0,33.0,0.0
105502,sammi,1620.0,56.0,0.9665871121718377
105503,sammi-jo,1.0,0.0,1.0
105504,sammia,1.0,0.0,1.0
105505,sammie,7676.0,20823.0,0.26934278395733185
105506,sammiejo,6.0,0.0,1.0
105507,sammijo,51.0,0.0,1.0
105508,sammiuddin,0.0,1.0,0.0
105509,sammiyah,5.0,0.0,1.0
105510,sammual,0.0,59.0,0.0
105511,sammuel,0.0,2588.0,0.0
105512,sammul,0.0,5.0,0.0
105513,sammy,1630.0,43187.0,0.03637012740701073
105514,sammy-jo,3.0,0.0,1.0
105515,sammya,5.0,0.0,1.0
105516,sammye,723.0,0.0,1.0
105517,sammyjo,30.0,0.0,1.0
105518,sammyl,0.0,1.0,0.0
105519,samnang,45.0,194.0,0.18828451882845187
105520,samnatha,53.0,0.0,1.0
105521,samneek,0.0,1.0,0.0
105522,samnoeurn,0.0,1.0,0.0
105523,samo,0.0,1.0,0.0
105524,samoan,11.0,0.0,1.0
105525,samoda,1.0,0.0,1.0
105526,samon,72.0,12.0,0.8571428571428571
105527,samona,324.0,0.0,1.0
105528,samone,2186.0,5.0,0.9977179370150616
105529,samoni,44.0,0.0,1.0
105530,samonie,5.0,0.0,1.0
105531,samonte,0.0,6.0,0.0
105532,samontha,5.0,0.0,1.0
105533,samora,399.0,6.0,0.9851851851851852
105534,samorah,53.0,0.0,1.0
105535,samore,5.0,0.0,1.0
105536,samori,0.0,49.0,0.0
105537,samoria,64.0,0.0,1.0
105538,samorn,4.0,0.0,1.0
105539,samory,0.0,31.0,0.0
105540,samoti,1.0,0.0,1.0
105541,samoya,48.0,0.0,1.0
105542,samoyne,1.0,0.0,1.0
105543,samp,0.0,5.0,0.0
105544,sampada,2.0,0.0,1.0
105545,sampat,1.0,1.0,0.5
105546,sampath,0.0,5.0,0.0
105547,samphors,1.0,0.0,1.0
105548,sampreetha,0.0,1.0,0.0
105549,sampson,0.0,3690.0,0.0
105550,samra,427.0,0.0,1.0
105551,samraat,0.0,13.0,0.0
105552,samragyee,2.0,0.0,1.0
105553,samragyi,1.0,0.0,1.0
105554,samrah,44.0,0.0,1.0
105555,samraj,0.0,18.0,0.0
105556,samrat,0.0,66.0,0.0
105557,samrath,1.0,32.0,0.030303030303030304
105558,samratha,1.0,0.0,1.0
105559,samratth,0.0,1.0,0.0
105560,samrawit,49.0,0.0,1.0
105561,samreen,208.0,0.0,1.0
105562,samreet,62.0,0.0,1.0
105563,samriddhi,45.0,0.0,1.0
105564,samridh,0.0,42.0,0.0
105565,samridhi,37.0,0.0,1.0
105566,samrin,2.0,0.0,1.0
105567,samrina,1.0,0.0,1.0
105568,samrit,1.0,0.0,1.0
105569,samrudh,0.0,28.0,0.0
105570,samruth,1.0,0.0,1.0
105571,samsad,1.0,0.0,1.0
105572,samsam,49.0,0.0,1.0
105573,samsara,41.0,0.0,1.0
105574,samser,0.0,1.0,0.0
105575,samsida,1.0,0.0,1.0
105576,samson,0.0,9592.0,0.0
105577,samsuddin,0.0,2.0,0.0
105578,samsudin,0.0,1.0,0.0
105579,samsung,0.0,1.0,0.0
105580,samtha,6.0,0.0,1.0
105581,samuael,0.0,6.0,0.0
105582,samual,0.0,5611.0,0.0
105583,samuel,2944.0,791052.0,0.0037078272434621835
105584,samuel-jay,0.0,2.0,0.0
105585,samuel-peter,0.0,1.0,0.0
105586,samuela,35.0,37.0,0.4861111111111111
105587,samueldavid,0.0,10.0,0.0
105588,samuele,0.0,226.0,0.0
105589,samuell,0.0,194.0,0.0
105590,samuella,213.0,0.0,1.0
105591,samuelle,11.0,39.0,0.22
105592,samuelu,0.0,11.0,0.0
105593,samuil,0.0,6.0,0.0
105594,samul,0.0,226.0,0.0
105595,samule,0.0,335.0,0.0
105596,samundri,2.0,0.0,1.0
105597,samurai,0.0,11.0,0.0
105598,samus,41.0,0.0,1.0
105599,samved,0.0,6.0,0.0
105600,samvedna,1.0,0.0,1.0
105601,samvedya,1.0,0.0,1.0
105602,samvel,0.0,133.0,0.0
105603,samvid,0.0,6.0,0.0
105604,samvit,0.0,22.0,0.0
105605,samwell,0.0,13.0,0.0
105606,samwise,0.0,81.0,0.0
105607,samy,5.0,744.0,0.006675567423230975
105608,samya,2623.0,0.0,1.0
105609,samyah,686.0,0.0,1.0
105610,samyak,0.0,98.0,0.0
105611,samyar,0.0,37.0,0.0
105612,samyde,1.0,0.0,1.0
105613,samye,6.0,0.0,1.0
105614,samyha,7.0,0.0,1.0
105615,samyia,371.0,0.0,1.0
105616,samyiah,241.0,0.0,1.0
105617,samyla,16.0,0.0,1.0
105618,samyog,0.0,25.0,0.0
105619,samyr,0.0,12.0,0.0
105620,samyra,897.0,0.0,1.0
105621,samyrah,210.0,0.0,1.0
105622,samyria,100.0,0.0,1.0
105623,samyriah,12.0,0.0,1.0
105624,samyukta,111.0,0.0,1.0
105625,samyuktha,190.0,0.0,1.0
105626,samzon,0.0,1.0,0.0
105627,san,1885.0,628.0,0.7500994826900119
105628,sana,4088.0,12.0,0.9970731707317073
105629,sanaa,5426.0,0.0,1.0
105630,sanaah,35.0,0.0,1.0
105631,sanaai,80.0,0.0,1.0
105632,sanaali,1.0,0.0,1.0
105633,sanaaya,13.0,0.0,1.0
105634,sanad,0.0,342.0,0.0
105635,sanae,298.0,0.0,1.0
105636,sanah,383.0,0.0,1.0
105637,sanai,3255.0,20.0,0.9938931297709923
105638,sanaia,181.0,0.0,1.0
105639,sanaiah,54.0,0.0,1.0
105640,sanaii,328.0,0.0,1.0
105641,sanaisha,1.0,0.0,1.0
105642,sanaiya,304.0,0.0,1.0
105643,sanaiyah,116.0,0.0,1.0
105644,sanam,466.0,0.0,1.0
105645,sanand,0.0,1.0,0.0
105646,sanantha,26.0,0.0,1.0
105647,sanantonio,0.0,6.0,0.0
105648,sanara,6.0,0.0,1.0
105649,sanari,146.0,0.0,1.0
105650,sanaria,25.0,0.0,1.0
105651,sanat,1.0,56.0,0.017543859649122806
105652,sanath,0.0,27.0,0.0
105653,sanathkumar,0.0,1.0,0.0
105654,sanatu,1.0,0.0,1.0
105655,sanaullah,0.0,1.0,0.0
105656,sanav,0.0,85.0,0.0
105657,sanavi,19.0,0.0,1.0
105658,sanavvar,0.0,1.0,0.0
105659,sanay,24.0,121.0,0.16551724137931034
105660,sanaya,1427.0,0.0,1.0
105661,sanayah,252.0,0.0,1.0
105662,sanayeh,1.0,0.0,1.0
105663,sanaysha,1.0,0.0,1.0
105664,sanaz,156.0,0.0,1.0
105665,sanbir,0.0,1.0,0.0
105666,sancha,12.0,0.0,1.0
105667,sanchana,1.0,0.0,1.0
105668,sanchez,17.0,974.0,0.017154389505549948
105669,sanchi,13.0,0.0,1.0
105670,sanchia,4.0,0.0,1.0
105671,sanchit,0.0,17.0,0.0
105672,sancho,0.0,34.0,0.0
105673,sancia,39.0,0.0,1.0
105674,sand,10.0,0.0,1.0
105675,sanda,617.0,0.0,1.0
105676,sandadev,0.0,1.0,0.0
105677,sandal,5.0,0.0,1.0
105678,sandali,1.0,0.0,1.0
105679,sandalin,1.0,0.0,1.0
105680,sandall,1.0,0.0,1.0
105681,sandar,167.0,0.0,1.0
105682,sandara,72.0,0.0,1.0
105683,sande,258.0,16.0,0.9416058394160584
105684,sandee,1757.0,0.0,1.0
105685,sandee[,0.0,1.0,0.0
105686,sandeep,677.0,1286.0,0.34488028527763626
105687,sandeep@sonu,0.0,1.0,0.0
105688,sandeepa,1.0,0.0,1.0
105689,sandel,1.0,0.0,1.0
105690,sandene,0.0,1.0,0.0
105691,sander,79.0,1338.0,0.05575158786167961
105692,sandera,10.0,0.0,1.0
105693,sanders,6.0,2317.0,0.002582866982350409
105694,sanderson,0.0,5.0,0.0
105695,sandesh,0.0,10.0,0.0
105696,sandford,0.0,424.0,0.0
105697,sandha,1.0,0.0,1.0
105698,sandhaya,0.0,1.0,0.0
105699,sandhiran,0.0,1.0,0.0
105700,sandhosh,0.0,1.0,0.0
105701,sandhya,554.0,0.0,1.0
105702,sandi,10396.0,21.0,0.9979840645099357
105703,sandi-jane,1.0,0.0,1.0
105704,sandia,82.0,0.0,1.0
105705,sandibel,6.0,0.0,1.0
105706,sandice,1.0,0.0,1.0
105707,sandie,2780.0,6.0,0.9978463747307968
105708,sandina,0.0,1.0,0.0
105709,sandino,0.0,6.0,0.0
105710,sandip,12.0,86.0,0.12244897959183673
105711,sandira,0.0,1.0,0.0
105712,sandiya,1.0,0.0,1.0
105713,sandler,0.0,43.0,0.0
105714,sandna,1.0,0.0,1.0
105715,sando,0.0,1.0,0.0
105716,sandon,0.0,236.0,0.0
105717,sandor,0.0,939.0,0.0
105718,sandora,5.0,0.0,1.0
105719,sandr,5.0,0.0,1.0
105720,sandra,901623.0,2762.0,0.9969459909220078
105721,sandra-irena,1.0,0.0,1.0
105722,sandra-jane,1.0,0.0,1.0
105723,sandra-lee,6.0,1.0,0.8571428571428571
105724,sandrah,13.0,0.0,1.0
105725,sandral,22.0,0.0,1.0
105726,sandralee,268.0,0.0,1.0
105727,sandre,18.0,0.0,1.0
105728,sandrea,697.0,0.0,1.0
105729,sandreka,5.0,0.0,1.0
105730,sandrell,7.0,0.0,1.0
105731,sandria,670.0,0.0,1.0
105732,sandricka,5.0,0.0,1.0
105733,sandrika,62.0,0.0,1.0
105734,sandrina,73.0,0.0,1.0
105735,sandrine,188.0,0.0,1.0
105736,sandrine-marie-madeleine,1.0,0.0,1.0
105737,sandrino,0.0,1.0,0.0
105738,sandro,0.0,1754.0,0.0
105739,sandry,5.0,0.0,1.0
105740,sands,0.0,1.0,0.0
105741,sandtina,1.0,0.0,1.0
105742,sandy,70503.0,10746.0,0.8677399106450541
105743,sandy-lee,2.0,0.0,1.0
105744,sandy-louise,1.0,0.0,1.0
105745,sandya,2.0,0.0,1.0
105746,sandybell,5.0,0.0,1.0
105747,sandye,21.0,0.0,1.0
105748,sandyna,1.0,0.0,1.0
105749,sanea,7.0,0.0,1.0
105750,saned,5.0,0.0,1.0
105751,saneesha,1.0,0.0,1.0
105752,saneh,1.0,0.0,1.0
105753,saneha,4.0,0.0,1.0
105754,sanel,0.0,80.0,0.0
105755,sanela,85.0,0.0,1.0
105756,sanetra,10.0,0.0,1.0
105757,sanetta,6.0,0.0,1.0
105758,saneya,5.0,0.0,1.0
105759,sanford,0.0,15004.0,0.0
105760,sanfra,6.0,0.0,1.0
105761,sang,47.0,711.0,0.06200527704485488
105762,sang-ha,0.0,1.0,0.0
105763,sang-hoang,0.0,1.0,0.0
105764,sanga,1.0,0.0,1.0
105765,sangbawi,0.0,1.0,0.0
105766,sangeena,1.0,0.0,1.0
105767,sangeet,2.0,1.0,0.6666666666666666
105768,sangeeta,257.0,2.0,0.9922779922779923
105769,sangeetha,12.0,0.0,1.0
105770,sangeta,2.0,0.0,1.0
105771,sangit,0.0,1.0,0.0
105772,sangita,106.0,0.0,1.0
105773,sangkan,0.0,1.0,0.0
105774,sangram,0.0,2.0,0.0
105775,sangria,16.0,0.0,1.0
105776,sangsavanh,1.0,0.0,1.0
105777,sanha,1.0,0.0,1.0
105778,sani,322.0,87.0,0.7872860635696821
105779,sania,1743.0,0.0,1.0
105780,saniaa,43.0,0.0,1.0
105781,saniah,1457.0,0.0,1.0
105782,saniah-varee,1.0,0.0,1.0
105783,saniaya,24.0,0.0,1.0
105784,sanibel,5.0,0.0,1.0
105785,sanieya,20.0,0.0,1.0
105786,sanigbeh,1.0,0.0,1.0
105787,saniha,5.0,0.0,1.0
105788,sanihya,5.0,0.0,1.0
105789,sanii,221.0,0.0,1.0
105790,saniia,18.0,0.0,1.0
105791,saniiya,5.0,0.0,1.0
105792,saniiyah,6.0,0.0,1.0
105793,sanija,18.0,0.0,1.0
105794,sanijah,46.0,0.0,1.0
105795,sanika,399.0,0.0,1.0
105796,sanil,0.0,38.0,0.0
105797,sanilah,17.0,0.0,1.0
105798,sanin,0.0,6.0,0.0
105799,saniqua,5.0,0.0,1.0
105800,sanira,5.0,0.0,1.0
105801,saniru,0.0,1.0,0.0
105802,sanisha,26.0,0.0,1.0
105803,sanita,268.0,0.0,1.0
105804,sanitra,5.0,0.0,1.0
105805,saniy,18.0,0.0,1.0
105806,saniya,6332.0,0.0,1.0
105807,saniyaa,12.0,0.0,1.0
105808,saniyah,6089.0,0.0,1.0
105809,saniye,5.0,0.0,1.0
105810,saniyha,35.0,0.0,1.0
105811,saniyia,5.0,0.0,1.0
105812,saniyya,141.0,0.0,1.0
105813,saniyyah,233.0,0.0,1.0
105814,sanja,127.0,1.0,0.9921875
105815,sanja-lana,1.0,0.0,1.0
105816,sanjai,0.0,1.0,0.0
105817,sanjan,1.0,5.0,0.16666666666666666
105818,sanjana,2128.0,0.0,1.0
105819,sanjay,2.0,2663.0,0.00075046904315197
105820,sanjay@ghasu,0.0,1.0,0.0
105821,sanjay@sonu,0.0,1.0,0.0
105822,sanjaya,13.0,37.0,0.26
105823,sanjeet,0.0,25.0,0.0
105824,sanjeeta,1.0,0.0,1.0
105825,sanjeev,1.0,529.0,0.0018867924528301887
105826,sanjeevan,0.0,2.0,0.0
105827,sanjesh,0.0,2.0,0.0
105828,sanjey,0.0,2.0,0.0
105829,sanji,0.0,6.0,0.0
105830,sanjida,40.0,0.0,1.0
105831,sanjit,0.0,136.0,0.0
105832,sanjita,19.0,0.0,1.0
105833,sanjith,0.0,123.0,0.0
105834,sanjitha,10.0,0.0,1.0
105835,sanjiv,0.0,135.0,0.0
105836,sanjivan,0.0,1.0,0.0
105837,sanjna,143.0,0.0,1.0
105838,sanjogta,1.0,0.0,1.0
105839,sanjoh,1.0,0.0,1.0
105840,sanjot,1.0,0.0,1.0
105841,sanju,28.0,12.0,0.7
105842,sanjuan,0.0,139.0,0.0
105843,sanjuana,2318.0,0.0,1.0
105844,sanjuanita,3547.0,0.0,1.0
105845,sanjya,0.0,1.0,0.0
105846,sank,0.0,10.0,0.0
105847,sanka,0.0,1.0,0.0
105848,sankalp,0.0,99.0,0.0
105849,sankar,0.0,2.0,0.0
105850,sankara,2.0,0.0,1.0
105851,sankarlal,0.0,1.0,0.0
105852,sankeerth,0.0,5.0,0.0
105853,sanket,0.0,44.0,0.0
105854,sankey,0.0,5.0,0.0
105855,sanmita,5.0,0.0,1.0
105856,sanna,687.0,0.0,1.0
105857,sanna-anne,1.0,0.0,1.0
105858,sannah,11.0,0.0,1.0
105859,sannai,5.0,0.0,1.0
105860,sanndra,1.0,0.0,1.0
105861,sanne,44.0,0.0,1.0
105862,sanni,0.0,4.0,0.0
105863,sanniah,8.0,0.0,1.0
105864,sannidhi,16.0,0.0,1.0
105865,sannie,21.0,0.0,1.0
105866,sanniyah,24.0,0.0,1.0
105867,sanno,1.0,0.0,1.0
105868,sannon,5.0,0.0,1.0
105869,sanny,1.0,10.0,0.09090909090909091
105870,sano,1.0,1.0,0.5
105871,sanoe,99.0,0.0,1.0
105872,sanoj,1.0,2.0,0.3333333333333333
105873,sanoop,0.0,1.0,0.0
105874,sanora,338.0,0.0,1.0
105875,sanorino,0.0,1.0,0.0
105876,sanoshi,1.0,0.0,1.0
105877,sanoubar,1.0,0.0,1.0
105878,sanovia,55.0,0.0,1.0
105879,sanpat,0.0,1.0,0.0
105880,sanquan,0.0,7.0,0.0
105881,sanquenetta,10.0,0.0,1.0
105882,sanquetta,14.0,0.0,1.0
105883,sanquita,10.0,0.0,1.0
105884,sanra,1.0,1.0,0.5
105885,sanrady,1.0,0.0,1.0
105886,sansa,122.0,0.0,1.0
105887,sansaar,0.0,1.0,0.0
105888,sanskar,0.0,25.0,0.0
105889,sanskriti,84.0,0.0,1.0
105890,sanskruti,5.0,0.0,1.0
105891,sant,0.0,5.0,0.0
105892,santa,4350.0,40.0,0.9908883826879271
105893,santana,5945.0,5047.0,0.5408478893740902
105894,santanah,6.0,0.0,1.0
105895,santangela,6.0,0.0,1.0
105896,santangelo,0.0,6.0,0.0
105897,santania,32.0,0.0,1.0
105898,santanna,952.0,70.0,0.9315068493150684
105899,santanya,5.0,0.0,1.0
105900,santara,15.0,0.0,1.0
105901,santario,0.0,20.0,0.0
105902,santasha,34.0,0.0,1.0
105903,santasia,132.0,0.0,1.0
105904,santavia,5.0,0.0,1.0
105905,santavious,0.0,5.0,0.0
105906,sante,0.0,116.0,0.0
105907,santee,0.0,57.0,0.0
105908,santeria,40.0,0.0,1.0
105909,santerica,6.0,0.0,1.0
105910,santerria,6.0,0.0,1.0
105911,santez,0.0,86.0,0.0
105912,santford,0.0,47.0,0.0
105913,santha,7.0,1.0,0.875
105914,santhia,1.0,0.0,1.0
105915,santhiago,0.0,221.0,0.0
105916,santhiagu,2.0,0.0,1.0
105917,santhosh,0.0,61.0,0.0
105918,santi,31.0,233.0,0.11742424242424243
105919,santia,279.0,0.0,1.0
105920,santiaga,71.0,0.0,1.0
105921,santiago,105.0,62309.0,0.0016823148652545903
105922,santiah,1.0,0.0,1.0
105923,santiana,70.0,0.0,1.0
105924,santiargo,0.0,1.0,0.0
105925,santiel,0.0,80.0,0.0
105926,santigo,0.0,7.0,0.0
105927,santika,1.0,0.0,1.0
105928,santina,3058.0,0.0,1.0
105929,santina-pia,1.0,0.0,1.0
105930,santini,0.0,9.0,0.0
105931,santino,0.0,8462.0,0.0
105932,santisouk,0.0,1.0,0.0
105933,santita,61.0,0.0,1.0
105934,santlal@golu,0.0,1.0,0.0
105935,santna,1.0,0.0,1.0
105936,santo,1.0,4708.0,0.00021235931195582927
105937,santoi,0.0,5.0,0.0
105938,santok,1.0,0.0,1.0
105939,santolo,0.0,3.0,0.0
105940,santonia,10.0,16.0,0.38461538461538464
105941,santonio,0.0,922.0,0.0
105942,santoria,118.0,0.0,1.0
105943,santos,2778.0,17207.0,0.13900425318989243
105944,santosh,50.0,207.0,0.19455252918287938
105945,santosha,90.0,0.0,1.0
105946,santoshi,6.0,0.0,1.0
105947,santoss,0.0,1.0,0.0
105948,santoya,22.0,0.0,1.0
105949,santra,1.0,0.0,1.0
105950,santram,0.0,6.0,0.0
105951,santrell,10.0,10.0,0.5
105952,santresa,64.0,0.0,1.0
105953,santrese,6.0,0.0,1.0
105954,santrez,0.0,5.0,0.0
105955,santrice,112.0,0.0,1.0
105956,santricia,15.0,0.0,1.0
105957,santrm,0.0,1.0,0.0
105958,santro,3.0,0.0,1.0
105959,santu,1.0,1.0,0.5
105960,santwan,0.0,21.0,0.0
105961,santy,0.0,34.0,0.0
105962,sanu,0.0,1.0,0.0
105963,sanuel,0.0,154.0,0.0
105964,sanuk,0.0,1.0,0.0
105965,sanuka,0.0,1.0,0.0
105966,sanuki,1.0,0.0,1.0
105967,sanul,0.0,1.0,0.0
105968,sanur,1.0,0.0,1.0
105969,sanura,17.0,0.0,1.0
105970,sanvi,1119.0,0.0,1.0
105971,sanvika,114.0,0.0,1.0
105972,sanvitha,33.0,0.0,1.0
105973,sanwar,0.0,3.0,0.0
105974,sany@aman,0.0,1.0,0.0
105975,sanya,1809.0,0.0,1.0
105976,sanyah,340.0,0.0,1.0
105977,sanye,100.0,0.0,1.0
105978,sanyi,57.0,0.0,1.0
105979,sanyia,253.0,0.0,1.0
105980,sanyiah,161.0,0.0,1.0
105981,sanyla,153.0,0.0,1.0
105982,sanylah,45.0,0.0,1.0
105983,sanyra,5.0,0.0,1.0
105984,sanyu,10.0,0.0,1.0
105985,sao,0.0,10.0,0.0
105986,saoirse,2086.0,0.0,1.0
105987,saophea,1.0,0.0,1.0
105988,saori,465.0,0.0,1.0
105989,saory,78.0,0.0,1.0
105990,saoul,0.0,1.0,0.0
105991,sapan,0.0,30.0,0.0
105992,sapana,18.0,0.0,1.0
105993,sapfo,1.0,0.0,1.0
105994,sapheara,1.0,0.0,1.0
105995,sapheav,0.0,1.0,0.0
105996,saphera,51.0,0.0,1.0
105997,sapheria,5.0,0.0,1.0
105998,saphia,74.0,0.0,1.0
105999,saphiah,1.0,0.0,1.0
106000,saphina,14.0,0.0,1.0
106001,saphira,1545.0,0.0,1.0
106002,saphirah,6.0,0.0,1.0
106003,saphire,832.0,0.0,1.0
106004,saphirra,5.0,0.0,1.0
106005,saphron,2.0,0.0,1.0
106006,saphronia,69.0,0.0,1.0
106007,saphyra,101.0,0.0,1.0
106008,saphyre,119.0,0.0,1.0
106009,sapir,69.0,0.0,1.0
106010,sapita,1.0,0.0,1.0
106011,sapna,657.0,1.0,0.9984802431610942
106012,sapol,0.0,1.0,0.0
106013,sapphira,601.0,0.0,1.0
106014,sapphire,3438.0,0.0,1.0
106015,sapphire-rose,1.0,0.0,1.0
106016,sapphiredeep,0.0,1.0,0.0
106017,sappho,1.0,0.0,1.0
106018,sapphyre,53.0,0.0,1.0
106019,sappirah,1.0,0.0,1.0
106020,saprina,384.0,0.0,1.0
106021,saqib,0.0,134.0,0.0
106022,saqlain,0.0,1.0,0.0
106023,saqqara,27.0,0.0,1.0
106024,saquan,7.0,746.0,0.009296148738379814
106025,saquana,32.0,0.0,1.0
106026,saquanna,5.0,0.0,1.0
106027,saquita,35.0,0.0,1.0
106028,saquoia,70.0,0.0,1.0
106029,saquon,0.0,15.0,0.0
106030,saquoya,24.0,0.0,1.0
106031,sara,453924.0,1327.0,0.997085124469798
106032,sara-angela,1.0,0.0,1.0
106033,sara-ann,2.0,0.0,1.0
106034,sara-anne,1.0,0.0,1.0
106035,sara-ashlea,1.0,0.0,1.0
106036,sara-beth,1.0,0.0,1.0
106037,sara-jane,24.0,0.0,1.0
106038,sara-jayne,4.0,0.0,1.0
106039,sara-jo,1.0,0.0,1.0
106040,sara-kate,2.0,0.0,1.0
106041,sara-lee,2.0,0.0,1.0
106042,sara-leigh,1.0,0.0,1.0
106043,sara-louise,1.0,0.0,1.0
106044,sara-lyn,1.0,0.0,1.0
106045,sara-nour,1.0,0.0,1.0
106046,sara-rae,1.0,0.0,1.0
106047,saraa,6.0,0.0,1.0
106048,saraab,1.0,0.0,1.0
106049,saraann,332.0,0.0,1.0
106050,saraanne,21.0,0.0,1.0
106051,sarabel,5.0,0.0,1.0
106052,sarabella,98.0,0.0,1.0
106053,sarabelle,95.0,0.0,1.0
106054,sarabeth,1298.0,0.0,1.0
106055,sarabi,155.0,0.0,1.0
106056,sarabjeet,0.0,1.0,0.0
106057,sarabjit,1.0,0.0,1.0
106058,saracen,0.0,1.0,0.0
106059,sarad,0.0,2.0,0.0
106060,sarada,34.0,0.0,1.0
106061,saradha,1.0,0.0,1.0
106062,sarae,390.0,0.0,1.0
106063,saraelizabeth,25.0,0.0,1.0
106064,saraeva,1.0,0.0,1.0
106065,sarafat,0.0,2.0,0.0
106066,sarafina,648.0,0.0,1.0
106067,sarafino,0.0,2.0,0.0
106068,sarafraj,0.0,1.0,0.0
106069,saragosa,0.0,15.0,0.0
106070,saragrace,71.0,0.0,1.0
106071,sarah,1162143.0,3569.0,0.9969383518399055
106072,sarah'rose,1.0,0.0,1.0
106073,sarah-alyce,1.0,0.0,1.0
106074,sarah-ann,12.0,1.0,0.9230769230769231
106075,sarah-anne,13.0,0.0,1.0
106076,sarah-brooke,1.0,0.0,1.0
106077,sarah-fay,1.0,0.0,1.0
106078,sarah-grace,1.0,0.0,1.0
106079,sarah-jane,107.0,1.0,0.9907407407407407
106080,sarah-jayme,1.0,0.0,1.0
106081,sarah-jayne,18.0,0.0,1.0
106082,sarah-jean,1.0,0.0,1.0
106083,sarah-kae,1.0,0.0,1.0
106084,sarah-kate,1.0,0.0,1.0
106085,sarah-lee,3.0,0.0,1.0
106086,sarah-leigh,1.0,0.0,1.0
106087,sarah-lise,1.0,0.0,1.0
106088,sarah-louise,12.0,0.0,1.0
106089,sarah-maree,1.0,0.0,1.0
106090,sarah-maria,1.0,0.0,1.0
106091,sarah-marie,1.0,0.0,1.0
106092,sarah-marrie,1.0,0.0,1.0
106093,sarah-matilda,1.0,0.0,1.0
106094,sarah-michelle,1.0,0.0,1.0
106095,sarah-paige,1.0,0.0,1.0
106096,sarah-quynh,1.0,0.0,1.0
106097,sarah-rose,3.0,0.0,1.0
106098,sarah-summer,1.0,0.0,1.0
106099,sarah-tracy,1.0,0.0,1.0
106100,saraha,48.0,0.0,1.0
106101,sarahann,774.0,0.0,1.0
106102,sarahanne,284.0,0.0,1.0
106103,sarahbella,11.0,0.0,1.0
106104,sarahbeth,214.0,0.0,1.0
106105,sarahelizabeth,269.0,0.0,1.0
106106,sarahgrace,185.0,0.0,1.0
106107,sarahi,6435.0,0.0,1.0
106108,sarahjane,440.0,0.0,1.0
106109,sarahjean,49.0,0.0,1.0
106110,sarahjo,32.0,0.0,1.0
106111,sarahjoy,10.0,0.0,1.0
106112,sarahkate,11.0,0.0,1.0
106113,sarahlee,11.0,0.0,1.0
106114,sarahlyn,17.0,0.0,1.0
106115,sarahlynn,138.0,0.0,1.0
106116,sarahmae,39.0,0.0,1.0
106117,sarahmarie,182.0,0.0,1.0
106118,sarahrose,47.0,0.0,1.0
106119,sarahy,852.0,0.0,1.0
106120,sarahya,5.0,0.0,1.0
106121,sarai,18201.0,6.0,0.9996704564178612
106122,saraia,102.0,0.0,1.0
106123,saraiah,222.0,0.0,1.0
106124,saraid,4.0,0.0,1.0
106125,saraih,163.0,0.0,1.0
106126,saraii,40.0,0.0,1.0
106127,sarain,0.0,1.0,0.0
106128,saraina,5.0,0.0,1.0
106129,sarait,5.0,0.0,1.0
106130,saraiya,183.0,0.0,1.0
106131,saraiyah,112.0,0.0,1.0
106132,saraiye,1.0,0.0,1.0
106133,saraj,1.0,0.0,1.0
106134,sarajane,729.0,0.0,1.0
106135,sarajayne,1.0,0.0,1.0
106136,sarajean,83.0,0.0,1.0
106137,saraji,15.0,0.0,1.0
106138,sarajo,46.0,0.0,1.0
106139,sarakate,12.0,0.0,1.0
106140,saral,1.0,7.0,0.125
106141,sarala,6.0,0.0,1.0
106142,saralee,759.0,0.0,1.0
106143,saralie,5.0,0.0,1.0
106144,saralou,17.0,0.0,1.0
106145,saraly,16.0,0.0,1.0
106146,saralyn,1279.0,0.0,1.0
106147,saralynn,401.0,0.0,1.0
106148,saramae,19.0,0.0,1.0
106149,saramarie,96.0,0.0,1.0
106150,saramathi,1.0,0.0,1.0
106151,saran,622.0,26.0,0.9598765432098766
106152,sarana,1.0,0.0,1.0
106153,saranda,95.0,0.0,1.0
106154,sarandia,1.0,0.0,1.0
106155,sarandis,0.0,1.0,0.0
106156,sarandos,0.0,2.0,0.0
106157,sarang,36.0,53.0,0.4044943820224719
106158,sarangthem,1.0,0.0,1.0
106159,sarani,11.0,0.0,1.0
106160,saraniya,1.0,0.0,1.0
106161,saranjeet,0.0,1.0,0.0
106162,sarann,75.0,0.0,1.0
106163,saranna,16.0,0.0,1.0
106164,saranne,82.0,0.0,1.0
106165,saransh,0.0,14.0,0.0
